nr_municipio;nb_municipio;latitude_municipio;longitude_municipio;cd_municipio_ibge;ae_municipio
3922.0;Martinópolis - SP;-22.146;-51.171;3529203;1252.714
3932.0;Mirante do Paranapanema - SP;-22.292;-51.906;3530201;1239.079
3952.0;Narandiba - SP;-22.407;-51.524;3532207;358.029
4014.0;Piquerobi - SP;-21.868;-51.729;3538303;482.574
4022.0;Pirapozinho - SP;-22.275;-51.5;3539202;477.988
4042.0;Presidente Bernardes - SP;-22.006;-51.553;3541208;748.954
4043.0;Presidente Epitácio - SP;-21.763;-52.116;3541307;1260.241
4044.0;Presidente Prudente - SP;-22.126;-51.389;3541406;562.794
4045.0;Presidente Venceslau - SP;-21.876;-51.844;3541505;756.742
4052.0;Rancharia - SP;-22.229;-50.893;3542206;1587.47
4054.0;Regente Feijó - SP;-22.221;-51.303;3542404;265.071
4085.0;Sandovalina - SP;-22.456;-51.763;3545506;455.115
4107.0;Santo Anastácio - SP;-21.977;-51.652;3547700;552.536
4113.0;Santo Expedito - SP;-21.851;-51.392;3548302;94.444
4173.0;Teodoro Sampaio - SP;-22.533;-52.168;3554300;1555.994
4206.0;Euclides da Cunha Paulista - SP;-22.561;-52.59;3515350;575.213
4211.0;Rosana - SP;-22.58;-53.059;3544251;742.87
2067.0;Emilianópolis - SP;-21.833;-51.483;3515129;224.487
817.0;Ribeirão dos Índios - SP;-21.837;-51.604;3543238;196.341
803.0;Nantes - SP;-22.621;-51.237;3532157;286.162
3670.0;Assis - SP;-22.662;-50.412;3504008;460.307
3702.0;Borá - SP;-22.27;-50.534;3507209;118.45
3728.0;Campos Novos Paulista - SP;-22.603;-50.003;3509809;483.98
3730.0;Cândido Mota - SP;-22.746;-50.387;3510005;596.21
3763.0;Cruzália - SP;-22.677;-50.794;3513306;149.054
3777.0;Echaporã - SP;-22.429;-50.201;3514700;515.426
3791.0;Florínia - SP;-22.903;-50.738;3516101;225.633
3825.0;Ibirarema - SP;-22.818;-50.073;3519501;228.317
3909.0;Lutécia - SP;-22.34;-50.392;3527900;474.925
3918.0;Maracaí - SP;-22.611;-50.667;3528809;533.937
3975.0;Oscar Bressane - SP;-22.318;-50.281;3534500;221.339
3983.0;Palmital - SP;-22.789;-50.218;3535309;547.805
3985.0;Paraguaçu Paulista - SP;-22.413;-50.576;3535507;1001.304
4027.0;Platina - SP;-22.638;-50.204;3539707;326.733
4047.0;Quatá - SP;-22.248;-50.698;3541703;650.371
4212.0;Tarumã - SP;-22.747;-50.577;3553955;303.184
2068.0;Pedrinhas Paulista - SP;-22.815;-50.794;3537156;152.515
3693.0;Bernardino de Campos - SP;-23.013;-49.474;3506300;244.198
3748.0;Chavantes - SP;-23.039;-49.709;3557204;188.102
3784.0;Fartura - SP;-23.388;-49.51;3515400;429.172
3839.0;Ipaussu - SP;-23.057;-49.626;3520905;209.657
3916.0;Manduri - SP;-23.003;-49.322;3528601;229.053
3977.0;Ourinhos - SP;-22.979;-49.871;3534708;296.269
4018.0;Piraju - SP;-23.194;-49.384;3538808;504.5
4062.0;Ribeirão do Sul - SP;-22.784;-49.934;3543204;203.685
4084.0;Salto Grande - SP;-22.893;-49.986;3545407;188.396
4094.0;Santa Cruz do Rio Pardo - SP;-22.899;-49.633;3546405;1113.503
4160.0;Taguaí - SP;-23.452;-49.409;3553005;145.332
2060.0;Canitar - SP;-23.006;-49.783;3510153;57.231
3653.0;Anhembi - SP;-22.789;-48.127;3502309;736.557
3661.0;Arandu - SP;-23.134;-49.054;3503109;285.908
3666.0;Areiópolis - SP;-22.668;-48.665;3503604;85.767
3675.0;Avaré - SP;-23.099;-48.926;3504503;1213.055
3699.0;Bofete - SP;-23.102;-48.258;3506904;653.541
3705.0;Botucatu - SP;-22.886;-48.445;3507506;1482.642
3744.0;Cerqueira César - SP;-23.036;-49.166;3511409;511.621
3753.0;Conchas - SP;-23.015;-48.011;3512308;466.024
3756.0;Coronel Macedo - SP;-23.631;-49.314;3512605;303.931
3848.0;Itaí - SP;-23.418;-49.091;3521804;1082.782
3865.0;Itatinga - SP;-23.102;-48.616;3523503;979.817
3988.0;Paranapanema - SP;-23.389;-48.723;3535804;1018.724
3991.0;Pardinho - SP;-23.081;-48.374;3536109;209.894
4089.0;Águas de Santa Bárbara - SP;-22.881;-49.239;3500550;404.937
4131.0;São Manuel - SP;-22.731;-48.571;3550100;650.767
4168.0;Taquarituba - SP;-23.533;-49.244;3553807;448.429
813.0;Pratânia - SP;-22.808;-48.666;3541059;175.1
3734.0;Capivari - SP;-22.995;-47.508;3510401;322.878
3747.0;Charqueada - SP;-22.51;-47.778;3511706;175.846
3844.0;Iracemápolis - SP;-22.581;-47.519;3521408;115.118
3939.0;Mombuca - SP;-22.929;-47.566;3530904;133.698
4017.0;Piracicaba - SP;-22.725;-47.649;3538709;1378.501
4051.0;Rafard - SP;-23.012;-47.527;3542107;121.645
4070.0;Rio das Pedras - SP;-22.843;-47.606;3544004;226.657
4088.0;Santa Bárbara d'Oeste - SP;-22.754;-47.414;3545803;270.899
4097.0;Santa Gertrudes - SP;-22.457;-47.53;3546702;98.291
3309.0;Saltinho - SP;-22.847;-47.677;3545159;99.738
3700.0;Boituva - SP;-23.283;-47.672;3507001;248.954
3745.0;Cerquilho - SP;-23.165;-47.744;3511508;127.803
3746.0;Cesário Lange - SP;-23.227;-47.953;3511607;190.767
3894.0;Laranjal Paulista - SP;-23.05;-47.837;3526407;384.021
4005.0;Pereiras - SP;-23.076;-47.976;3537503;223.274
4035.0;Porangaba - SP;-23.176;-48.125;3540507;265.689
4170.0;Tatuí - SP;-23.356;-47.857;3554003;523.475
4175.0;Tietê - SP;-23.102;-47.715;3554508;404.396
2200.0;Torre de Pedra - SP;-23.244;-48.195;3554656;71.348
801.0;Jumirim - SP;-23.087;-47.784;3525854;56.685
815.0;Quadra - SP;-23.299;-48.055;3541653;205.679
3659.0;Araçoiaba da Serra - SP;-23.505;-47.614;3502903;255.425
3733.0;Capela do Alto - SP;-23.471;-47.735;3510302;169.89
3840.0;Iperó - SP;-23.35;-47.689;3521002;170.281
3869.0;Itu - SP;-23.264;-47.299;3523909;639.578
3914.0;Mairinque - SP;-23.546;-47.183;3528403;210.305
4036.0;Porto Feliz - SP;-23.215;-47.524;3540606;556.706
4082.0;Salto - SP;-23.201;-47.287;3545209;133.205
4083.0;Salto de Pirapora - SP;-23.649;-47.573;3545308;280.608
4136.0;São Roque - SP;-23.529;-47.135;3550605;306.908
4141.0;Sarapuí - SP;-23.641;-47.825;3551108;352.685
4152.0;Sorocaba - SP;-23.502;-47.458;3552205;449.804
2119.0;Alumínio - SP;-23.535;-47.262;3501152;83.66
2120.0;Araçariguama - SP;-23.439;-47.061;3502754;145.204
3726.0;Campo Limpo Paulista - SP;-23.206;-46.784;3509601;79.4
3864.0;Itatiba - SP;-23.006;-46.839;3523404;322.23
3870.0;Itupeva - SP;-23.153;-47.058;3524006;200.816
3882.0;Jarinu - SP;-23.101;-46.728;3525201;207.64
3889.0;Jundiaí - SP;-23.186;-46.884;3525904;431.173
3903.0;Louveira - SP;-23.086;-46.951;3527306;55.133
3950.0;Morungaba - SP;-22.88;-46.792;3532009;146.753
4195.0;Várzea Paulista - SP;-23.211;-46.828;3556503;35.121
3671.0;Atibaia - SP;-23.117;-46.55;3504107;478.517
3701.0;Bom Jesus dos Perdões - SP;-23.135;-46.465;3507100;108.366
3706.0;Bragança Paulista - SP;-22.951999999999998;-46.542;3507605;512.621
3885.0;Joanópolis - SP;-22.93;-46.276;3525508;374.28
3954.0;Nazaré Paulista - SP;-23.181;-46.395;3532405;326.288
3998.0;Pedra Bela - SP;-22.793;-46.443;3536802;158.587
4013.0;Pinhalzinho - SP;-22.779;-46.591;3538204;154.53
4016.0;Piracaia - SP;-23.054;-46.358;3538600;385.532
2064.0;Tuiuti - SP;-22.816;-46.694;3554953;126.699
2065.0;Vargem - SP;-22.889;-46.414;3556354;142.61
3655.0;Aparecida - SP;-22.847;-45.23;3502507;121.076
3715.0;Caçapava - SP;-23.101;-45.707;3508504;369.027
3716.0;Cachoeira Paulista - SP;-22.665;-45.009;3508603;287.99
3727.0;Campos do Jordão - SP;-22.739;-45.591;3509700;290.055
3764.0;Cruzeiro - SP;-22.576;-44.963;3513405;305.699
3814.0;Guaratinguetá - SP;-22.816;-45.193;3518404;752.636
3832.0;Igaratá - SP;-23.204;-46.156;3520202;292.953
3874.0;Jacareí - SP;-23.305;-45.966;3524402;464.272
3896.0;Lavrinhas - SP;-22.571;-44.902;3526605;167.067
3902.0;Lorena - SP;-22.731;-45.125;3527207;414.16
3947.0;Monteiro Lobato - SP;-22.957;-45.84;3531704;332.742
4010.0;Pindamonhangaba - SP;-22.924;-45.462;3538006;729.885
4015.0;Piquete - SP;-22.614;-45.176;3538501;175.996
4049.0;Queluz - SP;-22.537;-44.774;3541901;249.829
4073.0;Roseira - SP;-22.898;-45.305;3544301;130.654
4090.0;Santa Branca - SP;-23.397;-45.884;3546009;272.238
4112.0;Santo Antônio do Pinhal - SP;-22.826999999999998;-45.663;3548203;133.008
4116.0;São Bento do Sapucaí - SP;-22.689;-45.731;3548609;253.045
4171.0;Taubaté - SP;-23.026;-45.555;3554102;624.885
2083.0;Potim - SP;-22.843;-45.251;3540754;44.468
793.0;Canas - SP;-22.704;-45.055;3509957;53.261
3652.0;Angatuba - SP;-23.49;-48.413;3502200;1027.984
3681.0;Barão de Antonina - SP;-23.627;-49.561;3505005;153.141
3710.0;Buri - SP;-23.798000000000002;-48.593;3508009;1195.91
3815.0;Guareí - SP;-23.373;-48.184;3518503;566.347
3847.0;Itaberá - SP;-23.862;-49.137;3521705;1110.503
3853.0;Itapetininga - SP;-23.592;-48.053;3522307;1790.208
3854.0;Itapeva - SP;-23.982;-48.876;3522406;1826.258
3858.0;Itaporanga - SP;-23.708;-49.49;3522802;507.705
3862.0;Itararé - SP;-24.115;-49.341;3523206;1003.579
4065.0;Riversul - SP;-23.828;-49.429;3543501;386.195
2084.0;Alambari - SP;-23.551;-47.899;3500758;159.271
2116.0;Bom Sucesso de Itararé - SP;-24.318;-49.144;3507159;133.578
2086.0;Campina do Monte Alegre - SP;-23.592;-48.477;3509452;185.031
2118.0;Taquarivaí - SP;-23.924;-48.693;3553856;231.792
2117.0;Nova Campina - SP;-24.121;-48.904;3532827;385.375
3732.0;Capão Bonito - SP;-24.006;-48.349;3510203;1640.229
3806.0;Guapiara - SP;-24.185;-48.533;3517604;408.292
3827.0;Ibiúna - SP;-23.656;-47.223;3519709;1058.082
4008.0;Piedade - SP;-23.712;-47.428;3537800;746.868
4009.0;Pilar do Sul - SP;-23.813;-47.716;3537909;681.123
4060.0;Ribeirão Branco - SP;-24.221;-48.766;3543006;697.5
4132.0;São Miguel Arcanjo - SP;-23.878;-47.997;3550209;930.339
4165.0;Tapiraí - SP;-23.964;-47.507;3553500;755.1
2115.0;Ribeirão Grande - SP;-24.099;-48.365;3543253;333.363
3669.0;Arujá - SP;-23.396;-46.321;3503901;96.114
3687.0;Barueri - SP;-23.511;-46.876;3505708;65.685
3696.0;Biritiba-Mirim - SP;-23.573;-46.039;3506607;317.406
3720.0;Caieiras - SP;-23.364;-46.741;3509007;96.104
3722.0;Cajamar - SP;-23.356;-46.877;3509205;131.332
3736.0;Carapicuíba - SP;-23.523;-46.836;3510609;34.546
3760.0;Cotia - SP;-23.604;-46.919;3513009;324.01
3768.0;Diadema - SP;-23.686;-46.623;3513801;30.796
3780.0;Embu - SP;-23.649;-46.852;3515004;70.389
3781.0;Embu-Guaçu - SP;-23.832;-46.811;3515103;155.63
3787.0;Ferraz de Vasconcelos - SP;-23.541;-46.369;3515707;29.566
3793.0;Francisco Morato - SP;-23.282;-46.745;3516309;49.073
3794.0;Franco da Rocha - SP;-23.322;-46.727;3516408;134.16
3813.0;Guararema - SP;-23.415;-46.035;3518305;270.816
3818.0;Guarulhos - SP;-23.463;-46.533;3518800;318.679
3852.0;Itapecerica da Serra - SP;-23.717;-46.849;3522208;150.869
3855.0;Itapevi - SP;-23.549;-46.934;3522505;82.659
3861.0;Itaquaquecetuba - SP;-23.486;-46.348;3523107;82.606
3880.0;Jandira - SP;-23.528;-46.903;3525003;17.453
3892.0;Juquitiba - SP;-23.932;-47.068;3526209;522.18
3915.0;Mairiporã - SP;-23.319;-46.587;3528502;320.697
3924.0;Mauá - SP;-23.668;-46.461;3529401;61.866
3936.0;Mogi das Cruzes - SP;-23.523;-46.188;3530607;712.667
3974.0;Osasco - SP;-23.533;-46.792;3534401;64.954
4021.0;Pirapora do Bom Jesus - SP;-23.397;-47.002;3539103;108.518
4028.0;Poá - SP;-23.528;-46.345;3539806;17.263
4063.0;Ribeirão Pires - SP;-23.711;-46.413;3543303;99.119
4071.0;Rio Grande da Serra - SP;-23.744;-46.398;3544103;36.341
4080.0;Salesópolis - SP;-23.532;-45.846;3545001;424.997
4098.0;Santa Isabel - SP;-23.316;-46.221;3546801;363.303
4103.0;Santana de Parnaíba - SP;-23.444;-46.918;3547304;179.934
4108.0;Santo André - SP;-23.664;-46.538;3547809;175.781
4117.0;São Bernardo do Campo - SP;-23.694;-46.565;3548708;409.478
4118.0;São Caetano do Sul - SP;-23.623;-46.551;3548807;15.331
4155.0;Suzano - SP;-23.543;-46.311;3552502;206.201
4158.0;Taboão da Serra - SP;-23.602;-46.753;3552809;20.387
4213.0;Vargem Grande Paulista - SP;-23.603;-47.026;3556453;42.483
3310.0;São Lourenço da Serra - SP;-23.853;-46.943;3549953;186.329
3665.0;Areias - SP;-22.58;-44.697;3503505;305.227
3679.0;Bananal - SP;-22.684;-44.323;3504909;616.428
3766.0;Cunha - SP;-23.074;-44.96;3513603;1407.318
3879.0;Jambeiro - SP;-23.254;-45.688;3524907;184.413
3893.0;Lagoinha - SP;-23.091;-45.19;3526308;255.472
3986.0;Paraibuna - SP;-23.386;-45.662;3535606;809.576
4053.0;Redenção da Serra - SP;-23.267;-45.537;3542305;309.366
4130.0;São Luiz do Paraitinga - SP;-23.222;-45.31;3550001;617.315
4150.0;Silveiras - SP;-22.664;-44.853;3552007;414.782
2082.0;Arapeí - SP;-22.674;-44.448;3503158;156.902
3657.0;Apiaí - SP;-24.509;-48.843;3502705;974.322
3684.0;Barra do Turvo - SP;-24.756;-48.505;3505401;1007.82
3842.0;Iporanga - SP;-24.586;-48.593;3521200;1152.049
4058.0;Ribeira - SP;-24.657;-49.009;3542800;335.747
2085.0;Barra do Chapéu - SP;-24.473;-49.025;3505351;405.681
2113.0;Itaóca - SP;-24.64;-48.843;3522158;183.015
2114.0;Itapirapuã Paulista - SP;-24.574;-49.168;3522653;406.478
3729.0;Cananéia - SP;-25.015;-47.927;3509908;1239.379
3778.0;Eldorado - SP;-24.52;-48.108;3514809;1654.256
3833.0;Iguape - SP;-24.708;-47.555;3520301;1977.951
3876.0;Jacupiranga - SP;-24.693;-48.002;3524600;704.089
3891.0;Juquiá - SP;-24.321;-47.635;3526100;812.748
3929.0;Miracatu - SP;-24.281;-47.46;3529906;1001.535
3992.0;Pariquera-Açu - SP;-24.715;-47.881;3536208;359.304
4056.0;Registro - SP;-24.488;-47.844;3542602;722.411
4148.0;Sete Barras - SP;-24.388;-47.926;3551801;1062.699
2070.0;Cajati - SP;-24.736;-48.123;3509254;454.436
2071.0;Ilha Comprida - SP;-24.741;-47.54;3520426;191.972
3765.0;Cubatão - SP;-23.895;-46.425;3513504;142.879
3817.0;Guarujá - SP;-23.993;-46.256;3518701;143.454
3851.0;Itanhaém - SP;-24.183;-46.789;3522109;601.67
3863.0;Itariri - SP;-24.289;-47.174;3523305;273.667
3941.0;Mongaguá - SP;-24.087;-46.629;3531100;142.005
4002.0;Pedro de Toledo - SP;-24.275;-47.233;3537206;670.44
4006.0;Peruíbe - SP;-24.32;-46.998;3537602;324.14
4040.0;Praia Grande - SP;-24.006;-46.403;3541000;147.065
4115.0;Santos - SP;-23.961;-46.334;3548500;280.674
4140.0;São Vicente - SP;-23.963;-46.392;3551009;147.893
2069.0;Bertioga - SP;-23.854;-46.139;3506359;490.148
3735.0;Caraguatatuba - SP;-23.62;-45.413;3510500;485.097
3834.0;Ilhabela - SP;-23.778;-45.358;3520400;347.537
4137.0;São Sebastião - SP;-23.76;-45.41;3550704;399.676
4271.0;Almirante Tamandaré - PR;-25.325;-49.31;4100400;194.744
4285.0;Araucária - PR;-25.593;-49.41;4101804;469.24
4297.0;Bocaiúva do Sul - PR;-25.206;-49.115;4103107;826.344
4306.0;Campina Grande do Sul - PR;-25.306;-49.055;4104006;539.244
4308.0;Campo Largo - PR;-25.459;-49.528;4104204;1249.674
4324.0;Colombo - PR;-25.292;-49.224;4105805;197.793
4328.0;Contenda - PR;-25.676;-49.535;4106209;299.037
4335.0;Curitiba - PR;-25.428;-49.273;4106902;435.036
4407.0;Mandirituba - PR;-25.779;-49.326;4114302;379.179
4452.0;Piraquara - PR;-25.442;-49.063;4119509;227.046
4465.0;Quatro Barras - PR;-25.366;-49.077;4120804;180.471
4478.0;Rio Branco do Sul - PR;-25.19;-49.314;4122206;812.288
4510.0;São José dos Pinhais - PR;-25.535;-49.206;4125506;946.435
5557.0;Fazenda Rio Grande - PR;-25.658;-49.308;4107652;116.678
3314.0;Tunas do Paraná - PR;-24.974;-49.086;4127882;668.478
841.0;Campo Magro - PR;-25.369;-49.451;4104253;275.352
4278.0;Antonina - PR;-25.429;-48.712;4101200;882.317
4360.0;Guaraqueçaba - PR;-25.307;-48.329;4109500;2020.09
4361.0;Guaratuba - PR;-25.883;-48.575;4109609;1326.791
4549.0;Matinhos - PR;-25.818;-48.543;4115705;117.743
4422.0;Morretes - PR;-25.477;-48.834;4116208;684.58
4440.0;Paranaguá - PR;-25.52;-48.509;4118204;826.674
869.0;Pontal do Paraná - PR;-25.674;-48.511;4119954;199.873
4269.0;Adrianópolis - PR;-24.657;-48.991;4100202;1349.333
4318.0;Cerro Azul - PR;-24.824;-49.261;4105201;1341.189
3311.0;Doutor Ulysses - PR;-24.568;-49.42;4128633;781.45
4270.0;Agudos do Sul - PR;-25.993;-49.335;4100301;192.261
4448.0;Piên - PR;-26.098;-49.429;4119103;254.792
4468.0;Quitandinha - PR;-25.872;-49.498;4121208;447.024
4307.0;Campo do Tenente - PR;-25.978;-49.683;4104105;304.488
4396.0;Lapa - PR;-25.77;-49.716;4113205;2093.859
4435.0;Palmeira - PR;-25.429;-50.006;4117701;1457.257
4458.0;Porto Amazonas - PR;-25.545;-49.89;4120101;186.581
4479.0;Rio Negro - PR;-26.106;-49.798;4122305;604.138
4315.0;Castro - PR;-24.791;-50.012;4104907;2531.503
4451.0;Piraí do Sul - PR;-24.526;-49.949;4119400;1403.066
4456.0;Ponta Grossa - PR;-25.095;-50.162;4119905;2067.547
4525.0;Telêmaco Borba - PR;-24.324;-50.616;4127106;1382.86
4529.0;Tibagi - PR;-24.509;-50.414;4127502;2951.567
3335.0;Ventania - PR;-24.246;-50.243;4128534;759.367
861.0;Imbaú - PR;-24.445;-50.761;4110078;330.703
843.0;Carambeí - PR;-24.918;-50.097;4104659;649.679
4384.0;Jaguariaíva - PR;-24.251;-49.706;4112009;1453.067
4518.0;Sengés - PR;-24.113;-49.464;4126306;1437.364
4279.0;Antônio Olinto - PR;-25.986;-50.197;4101309;469.62
4506.0;São João do Triunfo - PR;-25.683;-50.297;4125100;720.407
4511.0;São Mateus do Sul - PR;-25.874;-50.383;4125605;1341.714
4366.0;Imbituva - PR;-25.23;-50.604;4110102;756.535
4371.0;Irati - PR;-25.467;-50.651;4110706;999.516
4403.0;Mallet - PR;-25.878;-50.821;4113908;723.024
4463.0;Prudentópolis - PR;-25.213;-50.978;4120606;2308.5
4471.0;Rebouças - PR;-25.621;-50.693;4121505;481.84
4476.0;Rio Azul - PR;-25.733;-50.796;4122008;629.745
4524.0;Teixeira Soares - PR;-25.368;-50.461;4127007;902.793
859.0;Guamiranga - PR;-25.191;-50.805;4108957;244.795
853.0;Fernandes Pinheiro - PR;-25.413;-50.548;4107736;406.5
4310.0;Cândido de Abreu - PR;-24.567;-51.333;4104402;1510.16
4378.0;Ivaí - PR;-25.011;-50.859;4111407;607.848
4431.0;Ortigueira - PR;-24.208;-50.949;4117305;2429.564
4473.0;Reserva - PR;-24.65;-50.851;4121703;1635.522
4313.0;Carlópolis - PR;-23.425;-49.721;4104709;451.417
4327.0;Conselheiro Mairinck - PR;-23.63;-50.169;4106100;204.705
4336.0;Curiúva - PR;-24.033;-50.458;4107009;576.263
4355.0;Guapirama - PR;-23.516;-50.04;4109005;189.1
4362.0;Ibaiti - PR;-23.849;-50.188;4109708;897.735
4381.0;Jaboti - PR;-23.743;-50.076;4111704;139.277
4387.0;Japira - PR;-23.813;-50.139;4112306;188.287
4392.0;Joaquim Távora - PR;-23.499;-49.905;4112801;289.173
4449.0;Pinhalão - PR;-23.793;-50.056;4119202;220.626
4464.0;Quatiguá - PR;-23.567;-49.914;4120705;112.689
4485.0;Salto do Itararé - PR;-23.601;-49.626;4122909;200.519
4495.0;Santana do Itararé - PR;-23.755;-49.629;4124004;251.267
4509.0;São José da Boa Vista - PR;-23.916;-49.652;4125407;399.667
4532.0;Tomazina - PR;-23.778;-49.95;4127809;591.438
4539.0;Wenceslau Braz - PR;-23.874;-49.803;4128500;397.916
4796.0;Figueira - PR;-23.849;-50.403;4107751;129.769
4268.0;Abatiá - PR;-23.304;-50.313;4100103;228.717
4290.0;Bandeirantes - PR;-23.11;-50.368;4102406;445.192
4293.0;Barra do Jacaré - PR;-23.115;-50.181;4102703;115.724
4302.0;Cambará - PR;-23.046;-50.074;4103602;366.174
4330.0;Cornélio Procópio - PR;-23.181;-50.647;4106407;635.1
4374.0;Itambaracá - PR;-23.018;-50.406;4111001;207.342
4382.0;Jacarezinho - PR;-23.161;-49.969;4111803;602.528
4393.0;Jundiaí do Sul - PR;-23.437;-50.248;4112900;320.816
4398.0;Leópolis - PR;-23.08;-50.751;4113403;344.918
4426.0;Nova América da Colina - PR;-23.331;-50.718;4116604;129.476
4429.0;Nova Fátima - PR;-23.432;-50.564;4117008;283.423
4474.0;Ribeirão Claro - PR;-23.194;-49.758;4121802;629.223
4475.0;Ribeirão do Pinhal - PR;-23.408;-50.357;4121901;374.732
4487.0;Santa Amélia - PR;-23.266;-50.424;4123105;78.045
4494.0;Santa Mariana - PR;-23.151;-50.519;4123907;427.193
4497.0;Santo Antônio da Platina - PR;-23.295;-50.077;4124103;721.472
4499.0;Santo Antônio do Paraíso - PR;-23.494;-50.646;4124301;165.904
4391.0;Jataizinho - PR;-23.254;-50.98;4112702;159.178
4469.0;Rancho Alegre - PR;-23.07;-50.913;4121307;167.646
4488.0;Santa Cecília do Pavão - PR;-23.517;-50.784;4123204;110.199
4502.0;São Jerônimo da Serra - PR;-23.728;-50.741;4124707;823.774
4515.0;São Sebastião da Amoreira - PR;-23.465;-50.761;4126009;227.982
3315.0;Nova Santa Bárbara - PR;-23.597;-50.724;4117214;71.764
4281.0;Arapongas - PR;-23.419;-51.424;4101507;382.215
4287.0;Astorga - PR;-23.233;-51.666;4102109;434.792
4300.0;Cafeara - PR;-22.793;-51.716;4103404;185.8
4303.0;Cambé - PR;-23.276;-51.278;4103701;494.87
4317.0;Centenário do Sul - PR;-22.821;-51.595;4105102;371.834
4325.0;Colorado - PR;-22.838;-51.973;4105904;403.263
4346.0;Florestópolis - PR;-22.863;-51.387;4108007;246.331
4347.0;Flórida - PR;-23.087;-51.954;4108106;83.046
4357.0;Guaraci - PR;-22.973;-51.65;4109203;211.718
4363.0;Ibiporã - PR;-23.269;-51.048;4109807;297.742
4365.0;Iguaraçu - PR;-23.197;-51.828;4110003;164.983
4373.0;Itaguajé - PR;-22.618;-51.966;4110904;190.37
4383.0;Jaguapitã - PR;-23.113;-51.532;4111902;475.004
4400.0;Lobato - PR;-23.008;-51.951;4113601;240.904
4401.0;Londrina - PR;-23.31;-51.163;4113700;1653.075
4402.0;Lupionópolis - PR;-22.755;-51.657;4113809;121.066
4420.0;Miraselva - PR;-22.966;-51.455;4116000;90.294
4423.0;Munhoz de Mello - PR;-23.148;-51.774;4116307;137.018
4424.0;Nossa Senhora das Graças - PR;-22.914;-51.794;4116406;185.731
4457.0;Porecatu - PR;-22.756;-51.379;4120002;291.665
4462.0;Primeiro de Maio - PR;-22.851;-51.028;4120507;414.442
4480.0;Rolândia - PR;-23.31;-51.369;4122404;459.024
4483.0;Sabáudia - PR;-23.318;-51.553;4122701;190.329
4490.0;Santa Fé - PR;-23.038;-51.805;4123402;276.241
4491.0;Santa Inês - PR;-22.638;-51.903;4123600;138.481
4500.0;Santo Inácio - PR;-22.698;-51.794;4124509;306.871
4520.0;Sertanópolis - PR;-23.059;-51.036;4126504;505.532
3341.0;Ângulo - PR;-23.195;-51.915;4101150;106.021
3317.0;Pitangueiras - PR;-23.231;-51.586;4119657;123.229
883.0;Tamarana - PR;-23.723;-51.097;4126678;472.155
873.0;Prado Ferreira - PR;-23.039;-51.442;4120333;153.399
4288.0;Atalaia - PR;-23.151;-52.054;4102208;137.663
4339.0;Doutor Camargo - PR;-23.556;-52.218;4107306;118.279
4344.0;Floraí - PR;-23.317;-52.304;4107801;191.133
4345.0;Floresta - PR;-23.599;-52.081;4107900;158.225
4375.0;Itambé - PR;-23.661;-51.99;4111100;243.822
4380.0;Ivatuba - PR;-23.619;-52.221;4111605;96.661
4405.0;Mandaguaçu - PR;-23.347;-52.095;4114104;294.019
4406.0;Mandaguari - PR;-23.548000000000002;-51.671;4114203;335.814
4411.0;Marialva - PR;-23.485;-51.792;4114807;475.564
4413.0;Maringá - PR;-23.425;-51.939;4115200;487.052
4432.0;Ourizona - PR;-23.405;-52.199;4117404;176.457
4433.0;Paiçandu - PR;-23.458;-52.049;4117503;171.379
4501.0;São Carlos do Ivaí - PR;-23.315;-52.476;4124608;225.077
4507.0;São Jorge do Ivaí - PR;-23.433;-52.293;4125308;315.088
